ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,AroseOn,EndDate,DonorName,Description,MiscellaneousInterestType,Link,Updated_2,Updated_3,Updated_4,Updated_5
1761,Unpaid Director of Apsana Begum Ltd.,,2023-02-27,2023-12-17,,Miscellaneous,4790,Apsana Begum,2023-01-10,,,Unpaid Director of Apsana Begum Ltd.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1761,,,,
1647,"Chairman, currently unpaid, of the advisory board of the Interparliamentary Forum on Emerging Technologies (formerly the Institute of Artificial Intelligence until 1 December 2022), a not for profit organisation working with legislators from across the world on the topic of regulation of artificial intelligence. The Institute of Artificial Intelligence was the trading name of the Office for the Regulation of Artificial Intelligence Limited (dissolved on 13 December 2022).",,2019-06-05,2023-12-17,2023-04-11,Miscellaneous,4621,Darren Jones,2019-05-01,2024-07-09,,"Chairman, currently unpaid, of the advisory board of the Interparliamentary Forum on Emerging Technologies (formerly the Institute of Artificial Intelligence until 1 December 2022), a not for profit organisation working with legislators from across the world on the topic of regulation of artificial intelligence. The Institute of Artificial Intelligence was the trading name of the Office for the Regulation of Artificial Intelligence Limited (dissolved on 13 December 2022).",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1647,2023-04-18,2024-07-10,,
1595,Trustee of the Royal Observatory Trust. This is an unpaid role.,,2023-08-02,2023-12-17,,Miscellaneous,3966,Ian Murray,2010-10-01,,,Trustee of the Royal Observatory Trust. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1595,,,,
1620,Director of the Foundation for Science & Technology.,,2016-08-12,2023-12-17,,Miscellaneous,4124,Chi Onwurah,2016-07-06,,,Director of the Foundation for Science & Technology.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1620,,,,
1646,Member of the Town Fund Board for Ashfield. This is an unpaid role.,,2020-02-10,2023-12-17,,Miscellaneous,4743,Lee Anderson,2020-01-21,,,Member of the Town Fund Board for Ashfield. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1646,,,,
1696,"A Trustee of the Arise Foundation, a charity which seeks to confront modern slavery and human trafficking through frontline organisations. This is an unpaid role.",,2022-04-26,2023-12-17,,Miscellaneous,4110,Dame Karen Bradley,2022-03-31,,,"A Trustee of the Arise Foundation, a charity which seeks to confront modern slavery and human trafficking through frontline organisations. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1696,,,,
1781,"A Trustee of Fields in Trust (FiT), a charity which champions and supports our parks and green spaces. This is an unpaid role.",,2022-09-29,2023-12-17,,Miscellaneous,394,Mr Clive Betts,2021-01-28,,,"A Trustee of Fields in Trust (FiT), a charity which champions and supports our parks and green spaces. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1781,,,,
1835,"Member of Wilton Park Advisory Council, a not-for-profit executive agency of the Foreign and Commonwealth Office which organises events that bring together leading representatives from politics, diplomacy, academia, business, civil society, the military and the media. This is an unpaid role.",,2020-07-06,2023-12-17,,Miscellaneous,4874,Andrew Griffith,2020-07-01,,,"Member of Wilton Park Advisory Council, a not-for-profit executive agency of the Foreign and Commonwealth Office which organises events that bring together leading representatives from politics, diplomacy, academia, business, civil society, the military and the media. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1835,,,,
1919,"Ambassador for The Blossom Awards (non-profit initiative for the British-Chinese community, administered by my partner’s company). This is an unpaid role.",,2020-01-08,2023-12-17,,Miscellaneous,4484,Alan Mak,2020-01-01,,,"Ambassador for The Blossom Awards (non-profit initiative for the British-Chinese community, administered by my partner’s company). This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1919,,,,
1979,Member of the British Horseracing Authority Whip Review Steering Group (2021/22). This is an unpaid role.,,2021-04-27,2023-12-17,,Miscellaneous,4853,Dr Neil Hudson,2021-04-27,,,Member of the British Horseracing Authority Whip Review Steering Group (2021/22). This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1979,,,,
2105,"Director of Zarah Sultana Campaigns Ltd, which helps my political campaigning activity. This is an unpaid role.",,2023-03-24,2023-12-17,,Miscellaneous,4786,Zarah Sultana,2021-11-12,,,"Director of Zarah Sultana Campaigns Ltd, which helps my political campaigning activity. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2105,,,,
2112,"Barrister, not currently practising.",,2015-06-03,2023-12-17,,Miscellaneous,4479,Nick Thomas-Symonds,,,,"Barrister, not currently practising.",Other,https://interests-api.parliament.uk/api/v1/Interests/2112,,,,
1641,I am the director of the Henacre Charitable Fund (the “Henacre Trust”) launched on 8 March 2019. This is a named trust owned and operated by the Quartet Community Foundation on my behalf. The Henacre Trust will make charitable grants to young people from Bristol North West.,,2019-03-11,2023-12-17,,Miscellaneous,4621,Darren Jones,2019-03-08,,,I am the director of the Henacre Charitable Fund (the “Henacre Trust”) launched on 8 March 2019. This is a named trust owned and operated by the Quartet Community Foundation on my behalf. The Henacre Trust will make charitable grants to young people from Bristol North West.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1641,,,,
1493,Member of Bolton Town Board. This is an unpaid role.,,2020-06-08,2023-12-17,,Miscellaneous,3924,Yasmin Qureshi,2020-01-27,,,Member of Bolton Town Board. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1493,,,,
1389,Fellow of the Royal Institute of Chartered Surveyors (unremunerated).,,,2023-12-17,,Miscellaneous,249,Sir Geoffrey Clifton-Brown,,,,Fellow of the Royal Institute of Chartered Surveyors (unremunerated).,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1389,,,,
1410,"A regular volunteer radio presenter of a retro weekend show for the local community radio station, Mid Sussex Radio (previously Burgess Hill Radio).",,2021-11-18,2023-12-17,2022-05-30,Miscellaneous,4513,Mims Davies,2021-10-24,,,"A regular volunteer radio presenter of a retro weekend show for the local community radio station, Mid Sussex Radio (previously Burgess Hill Radio).",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1410,2024-09-09,,,
2749,A Trustee of the Parliamentary Contributory Pension Fund. This is an unpaid role.,,2023-08-11,2023-12-17,,Miscellaneous,4107,Dame Harriett Baldwin,2022-01-28,,,A Trustee of the Parliamentary Contributory Pension Fund. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2749,,,,
2078,Leeds University Law Faculty Advisory Board,,2015-06-05,2023-12-17,2024-04-29,Miscellaneous,4514,Sir Keir Starmer,,2024-04-29,,Leeds University Law Faculty Advisory Board,Other,https://interests-api.parliament.uk/api/v1/Interests/2078,,,,
1446,A trustee of the Stacy Wanjiku Welfare Trust. Having raised money for the education and welfare of Stacey Wanjiru I am a trustee of the fund. Stacey is the daughter of Agnes Wanjiru a Kenyan woman murdered in 2012 in a case linked to British Armed Forces. This is an unpaid role.,,2022-03-24,2023-12-17,,Miscellaneous,4370,Jess Phillips,2022-03-16,,,A trustee of the Stacy Wanjiku Welfare Trust. Having raised money for the education and welfare of Stacey Wanjiru I am a trustee of the fund. Stacey is the daughter of Agnes Wanjiru a Kenyan woman murdered in 2012 in a case linked to British Armed Forces. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1446,,,,
1613,"A member of the advisory board of Onward, a think tank which aims to produce modernising ideas to address some of the biggest challenges facing the UK. This is an unpaid role.",,2020-06-16,2023-12-17,,Miscellaneous,4679,Neil O'Brien,2018-04-25,,,"A member of the advisory board of Onward, a think tank which aims to produce modernising ideas to address some of the biggest challenges facing the UK. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1613,,,,
1628,Member of the Liverpool City Region Freeport Board. This is an unpaid role.,,2022-04-22,2023-12-17,,Miscellaneous,4824,Kim Johnson,2022-04-11,,,Member of the Liverpool City Region Freeport Board. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1628,,,,
1744,"Member of the Commission on Alcohol Harm, established by the Alcohol Harm Alliance (a consortium of over 50 non-governmental organisations) to promote evidence based policies to reduce the harm caused by alcohol.",,2021-07-07,2023-12-17,,Miscellaneous,4651,Dan Carden,2021-06-24,,,"Member of the Commission on Alcohol Harm, established by the Alcohol Harm Alliance (a consortium of over 50 non-governmental organisations) to promote evidence based policies to reduce the harm caused by alcohol.",Other,https://interests-api.parliament.uk/api/v1/Interests/1744,,,,
1829,I am a member of the Law Society of England and Wales.,,2017-06-26,2023-12-17,,Miscellaneous,4608,John Lamont,,,,I am a member of the Law Society of England and Wales.,Other,https://interests-api.parliament.uk/api/v1/Interests/1829,,,,
1830,I am a trustee of the St Abbs Lifeboat Trust.,,2017-06-26,2023-12-17,,Miscellaneous,4608,John Lamont,,,,I am a trustee of the St Abbs Lifeboat Trust.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1830,,,,
1849,"Registered Nurse at the Bank Universities Hospitals, Birmingham.",,2022-03-21,2023-12-17,,Miscellaneous,4938,Paulette Hamilton,,,,"Registered Nurse at the Bank Universities Hospitals, Birmingham.",Other,https://interests-api.parliament.uk/api/v1/Interests/1849,,,,
1967,"Unpaid Vice President of the LGA, which works with councils to support, promote and improve local government.",,2021-03-09,2023-12-17,,Miscellaneous,4873,Rachel Hopkins,2020-12-30,,,"Unpaid Vice President of the LGA, which works with councils to support, promote and improve local government.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1967,,,,
2055,An unpaid Vice-President of the Local Government Association (LGA).,,2020-10-21,2023-12-17,,Miscellaneous,4872,David Simmonds,2020-10-19,,,An unpaid Vice-President of the Local Government Association (LGA).,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2055,,,,
2061,Barrister (not practising),,,2023-12-17,,Miscellaneous,1516,Andy Slaughter,,,,Barrister (not practising),Other,https://interests-api.parliament.uk/api/v1/Interests/2061,,,,
2099,"Unremunerated trustee of the Global Warming Policy Foundation, an education charity.",,2015-10-23,2023-12-17,,Miscellaneous,449,Graham Stringer,2015-10-01,,,"Unremunerated trustee of the Global Warming Policy Foundation, an education charity.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2099,,,,
2101,"Member (unpaid) of the Political Advisory Board of the Foundation for Independence, a pro-Brexit group.",,2020-05-22,2023-12-17,,Miscellaneous,449,Graham Stringer,2020-04-01,,,"Member (unpaid) of the Political Advisory Board of the Foundation for Independence, a pro-Brexit group.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2101,,,,
2117,Non-practising barrister.,,,2023-12-17,,Miscellaneous,1536,Emily Thornberry,,,,Non-practising barrister.,Other,https://interests-api.parliament.uk/api/v1/Interests/2117,,,,
2120,"Chair of Trustees, Traidcraft Foundation.",,2018-05-10,2023-12-17,,Miscellaneous,163,Sir Stephen Timms,,,,"Chair of Trustees, Traidcraft Foundation.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2120,,,,
1407,"Trustee of Tourism for all, a charity.",,2017-07-06,2023-12-17,,Miscellaneous,188,Ed Davey,,,,"Trustee of Tourism for all, a charity.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1407,,,,
2079,Director of The Death Penalty Project.,,2015-06-05,2023-12-17,2024-09-18,Miscellaneous,4514,Sir Keir Starmer,,2024-09-02,,Director of The Death Penalty Project.,Other,https://interests-api.parliament.uk/api/v1/Interests/2079,,,,
1976,Member of the British Equine Veterinary Association.,,2020-01-07,2023-12-17,,Miscellaneous,4853,Dr Neil Hudson,,,,Member of the British Equine Veterinary Association.,Other,https://interests-api.parliament.uk/api/v1/Interests/1976,,,,
