ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link,Updated_2
12192,Jockey Club - £450.00,,2025-04-04,2025-04-04,,"Gifts, benefits and hospitality from UK sources",4474,Kevin Hollinrake,,In kind,Two tickets valued at £225 per person,450.00,2025-03-14,2025-03-14,,False,Jockey Club,"Cheltenham Racecourse, Evesham Road, Cheltenham GL50 4SH",Company,Jockey Club,,RC000287,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12192,
12118,"Living Redefined Ltd - £2,005.45",,2025-04-04,2025-04-04,,"Gifts, benefits and hospitality from UK sources",4474,Kevin Hollinrake,,In kind,"Accommodation, Flights and Dinner for Kevin and his partner so Kevin could attend a speaking engagement for the Residential Landlords Association.",2005.45,2025-03-10,2025-03-10,,False,Living Redefined Ltd,"C/O Alexander & Co Centurion House, 129 Deansgate, Manchester, England, M3 3WR",Company,Living Redefined Ltd,,13872466,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12118,
12126,Centre for Turkey Studies & Development - £720.00,,2025-03-31,2025-04-03,2025-04-29,"Gifts, benefits and hospitality from UK sources",5316,Mike Reader,,In kind,"Two tickets for myself and my spouse for an awards evening including, food, refreshments and entertainment (£360 per person).",720.00,2025-02-26,2025-03-26,,False,Centre for Turkey Studies & Development,"Flat 80 County Hall North Block, 5 Chicheley Street, London SE1 7PN",Company,Centre for Turkey Studies & Development,,07512777,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12126,
12178,British Horseracing Authority - £450.00,,2025-04-03,2025-04-03,,"Gifts, benefits and hospitality from UK sources",3973,Grahame Morris,,In kind,Two tickets with hospitality to Cheltenham,450.00,2025-03-13,2025-03-13,,False,British Horseracing Authority,"Holborn Gate, 26 Southampton Buildings, London WC2A 1AN",Company,British Horseracing Authority,,02813358,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12178,
12125,SME4LABOUR LTD - £600.00,,2025-03-31,2025-04-03,,"Gifts, benefits and hospitality from UK sources",5316,Mike Reader,,In kind,"I attended this event to deliver the opening speech, which was followed by a two course dinner, speeches, free bar with soft and alcoholic drinks.",600.00,2025-03-04,2025-03-04,,True,SME4LABOUR LTD,"Flat 80 County Hall North Block, 5 Chicheley Street, London SE1 7PN",Company,SME4LABOUR LTD,,10685562,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12125,
12127,The Food and Drink Federation - £790.00,,2025-03-31,2025-04-03,,"Gifts, benefits and hospitality from UK sources",5316,Mike Reader,Food and Drink APPG,In kind,"Two tickets for myself and my spouse to the Food and Drink Industry Dinner 2025, (£395 per person)",790.00,2025-03-26,2025-03-26,,False,The Food and Drink Federation,"10 Bloomsbury Way, London WC1A 2SL",Company,The Food and Drink Federation,,00210572,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12127,
12170,The Football Association - £494.00,,2025-04-02,2025-04-03,,"Gifts, benefits and hospitality from UK sources",4005,Bob Blackman,,In kind,Two tickets for the England vs Latvia game (£247 each),494.00,2025-03-24,2025-03-24,2025-03-24,False,The Football Association,"Wembley Stadium, PO Box 1966, London SW1P 98Q",Company,The Football Association,,02719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12170,
12176,The Football Association - £630.00,,2025-04-02,2025-04-03,,"Gifts, benefits and hospitality from UK sources",4005,Bob Blackman,,In kind,Two tickets for the England vs Albania game (£315 each),630.00,2025-03-21,2025-03-21,,False,The Football Association,"Wembley Stadium, PO Box 1966, London SW1P 98Q",Company,The Football Association,,02719699,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12176,
12149,Trent & Dove Housing Limited - £500.00,,2025-04-02,2025-04-02,,"Gifts, benefits and hospitality from UK sources",5077,Jacob Collier,,In kind,"Sponsorship of the Burton and Uttoxeter Jobs Fair, allowing the event to run.",500.00,2025-03-28,2025-03-28,,True,Trent & Dove Housing Limited,"Trinity Square, Horninglow St, Burton-on-Trent DE14 1BL",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12149,
12147,Connect Fibre - £450.00,,2025-04-02,2025-04-02,,"Gifts, benefits and hospitality from UK sources",5077,Jacob Collier,,In kind,"Sponsorship of the Burton and Uttoxeter Jobs Fair, allowing the event to run.",450.00,2025-03-28,2025-03-28,,True,Connect Fibre,"2 Harewood Avenue, Kirk Sandall, Doncaster DN3 1PD",Company,Connect Fibre,,15249137,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12147,
11949,"BPI (British Recorded Music Industry) Limited - £3,120.00",,2025-04-01,2025-04-02,,"Gifts, benefits and hospitality from UK sources",5088,Sarah Coombes,,In kind,Two tickets with hospitality to the BRIT Awards 2025.,3120.00,2025-03-01,2025-03-01,,False,BPI (British Recorded Music Industry) Limited,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Limited,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11949,
12168,AirportsUK - £480.00,,2025-04-02,2025-04-02,,"Gifts, benefits and hospitality from UK sources",4785,Dr Ben Spencer,,In kind,Attendance at the AirportsUK Annual Dinner 2025,480.00,2025-03-18,2025-03-18,,True,AirportsUK,"Kings Buildings, 16 Smith Square, London, SW1P 3HQ",Company,AirportsUK,,01041754,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12168,
12169,Tottenham Hotspur Football Club - £750.00,,2025-04-02,2025-04-02,,"Gifts, benefits and hospitality from UK sources",206,Mr David Lammy,,In kind,"Tickets and hospitality for me, the Indian Foreign Minister and his spouse to a Spurs game, as guests in the Chairman’s box. In return I made a contribution of £250 to their Foundation. Estimated value per ticket £250",750.00,2025-03-09,2025-03-09,,False,Tottenham Hotspur Football Club,"Lilywhite House, 782 High Road, London, N17 0BX",Company,Tottenham Hotspur Football Club,,01706358,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12169,
12148,Crestchic - £750.00,,2025-04-02,2025-04-02,,"Gifts, benefits and hospitality from UK sources",5077,Jacob Collier,,In kind,"Sponsorship of Burton and Uttoxeter Jobs Fair, allowing the event to run.",750.00,2025-03-28,2025-03-28,,True,Crestchic,"Second Avenue, Centrum 100, Burton On Trent DE14 2WF",Company,Crestchic,,05326580,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12148,
12140,British Broadcasting Corporation - £64.00,,2025-04-01,2025-04-01,,"Gifts, benefits and hospitality from UK sources",4634,Christine Jardine,,In kind,Space at a briefing dinner at Party conference in Harrogate,64.00,2025-03-22,2025-03-22,,True,British Broadcasting Corporation,"Broadcasting House, Portland Place, London W1A 1AA",Company,British Broadcasting Corporation,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12140,
12146,"JCB - £1,500.00",,2025-04-01,2025-04-01,,"Gifts, benefits and hospitality from UK sources",5077,Jacob Collier,,In kind,Sponsorship of the Burton and Uttoxeter Jobs Fair to allow the event to run,1500.00,2025-03-28,2025-03-28,,True,JCB,"Lakeside Works, Rocester, Uttoxeter, Staffs ST14 5JP",Company,JCB,,00564955,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12146,
12128,"Fulham FC - £1,792.80",,2025-03-31,2025-04-01,,"Gifts, benefits and hospitality from UK sources",5321,Mr Paul Kohler,,In kind,"Tickets for FA Cup match included hospitality, Fulham vs Crystal Palace, for myself and my family (total of six). Value provided by supplier",1792.80,2025-03-29,2025-03-29,,False,Fulham FC,"Fulham Football Club, Training Ground, Motspur Park, New Malden, Surrey KT3 6PT",Company,Fulham FC,,02114486,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12128,
12111,"BPI (British Recorded Music Industry) Limited - £3,120.00",,2025-03-28,2025-03-31,,"Gifts, benefits and hospitality from UK sources",5064,Steve Race,,In kind,"Attendance at the Brit Awards with one guest, at the invitation of the BPI in their box with buffet and refreshments. Proceeds from the evening went towards the BRIT Trust – the industry’s charitable arm",3120.00,2025-03-01,2025-03-01,,False,BPI (British Recorded Music Industry) Limited,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Limited,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12111,
12115,Sky - £500.00,,2025-03-31,2025-03-31,,"Gifts, benefits and hospitality from UK sources",4124,Dame Chi Onwurah,,In kind,"Two tickets and hospitality for myself and a guest at the Newcastle United vs Liverpool Carabao Cup Final, at Wembley stadium (£250 per person)",500.00,2025-03-16,2025-03-16,,False,Sky,"Sky Central, Grant Way, Isleworth TW7 5QD",Company,Sky,,Sky UK Limited (Registration No. 2906991),Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12115,
12119,The FA Group - £494.00,,2025-03-31,2025-03-31,,"Gifts, benefits and hospitality from UK sources",4018,Helen Grant,,In kind,Seats and hospitality for two people at the England vs Latvia World Cup qualifying match at Wembley Stadium,494.00,2025-03-24,2025-03-24,,False,The FA Group,"Wembley Stadium, London HA9 0WS",Company,The FA Group,,77797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12119,
12116,"Newcastle United Limited - £1,700.00",,2025-03-31,2025-03-31,,"Gifts, benefits and hospitality from UK sources",4124,Dame Chi Onwurah,,In kind,Invitation for myself and a guest to attend the NUFC Carabao Cup Champions celebration event and parade in Newcastle upon Tyne (£850 per person),1700.00,2025-03-29,2025-03-29,,False,Newcastle United Limited,"St James' Park, Newcastle upon Tyne NE14ST",Company,Newcastle United Limited,,Registered in England No. 2529667.,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12116,
12108,"National Liberal Club - £1,280.00",,2025-03-28,2025-03-28,,"Gifts, benefits and hospitality from UK sources",5354,Cameron Thomas,,In kind,£1080 plus £200 exact fee for becoming a member of the National Liberal Club,1280.00,2025-03-03,2025-03-14,,True,National Liberal Club,"1 Whitehall Place, Westminster, London SW1A2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12108,
12099,"BPI (British Recorded Music Industry) Ltd - £3,120.00",,2025-03-27,2025-03-27,,"Gifts, benefits and hospitality from UK sources",4637,Mr James Frith,,In kind,"Attendance, with a guest, to the BRIT Awards (two tickets at £1560 each)",3120.00,2025-03-01,2025-03-01,,False,BPI (British Recorded Music Industry) Ltd,"27 Old Gloucester St, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Ltd,,01132389,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12099,
12107,National Theatre - £265.69,,2025-03-27,2025-03-27,,"Gifts, benefits and hospitality from UK sources",4031,Rachel Reeves,,In kind,Two tickets to a performance and dinner.,265.69,2024-03-15,2024-03-15,,False,National Theatre,"The Royal National Theatre, Upper Ground, London, SE1 9PX",Company,National Theatre,,00749504,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12107,
12105,Football Association Limited - £494.00,,2025-03-27,2025-03-27,,"Gifts, benefits and hospitality from UK sources",4844,Matt Vickers,,In kind,Two Matchday tickets and hospitality for England vs Latvia for myself and a guest (£247 per person),494.00,2025-03-24,2025-03-24,,True,Football Association Limited,"Wembley Stadium, Wembley, London HA9 0WS",Company,Football Association Limited,,00077797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12105,
12106,National Theatre - £276.00,,2025-03-27,2025-03-27,,"Gifts, benefits and hospitality from UK sources",4031,Rachel Reeves,,In kind,"Four tickets to a performance, for me and three family members.",276.00,2024-12-27,2024-12-27,,False,National Theatre,"The Royal National Theatre, Upper Ground, London SE1 9PX",Company,National Theatre,,00749504,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12106,
12098,"The Arsenal Football Club Limited - £1,000.00",,2025-03-27,2025-03-27,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Tickets and hospitality for two people in the Directors' Box (approximate market value £500 each),1000.00,2025-03-16,2025-03-16,,False,The Arsenal Football Club Limited,"Arsenal Football Club, Highbury House, 75 Drayton Park, London NW5 1BU",Company,The Arsenal Football Club Limited,,00109244,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12098,
12084,British Kebab Awards/Centre for Turkey Studies - £720.00,,2025-03-25,2025-03-25,,"Gifts, benefits and hospitality from UK sources",5203,Alison Griffiths,,In kind,Tickets for two of my staff to attend the British Kebab Awards 2025. I did not attend. Value £300 + VAT per person.,720.00,2025-02-26,2025-02-26,,False,British Kebab Awards/Centre for Turkey Studies,"Flat 80 County Hall North Block, 5 Chicheley Street, London SE1 7PN",Company,British Kebab Awards/Centre for Turkey Studies,,07512777,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12084,
12072,DPK Management - £673.00,,2025-03-24,2025-03-24,,"Gifts, benefits and hospitality from UK sources",5055,Max Wilkinson,,In kind,Two tickets to the National Hunt Rooms at Cheltenham Racecourse,673.00,2025-03-14,2025-03-14,,False,DPK Management,"5 Seaforth Place, London SW1E 6AB",Company,DPK Management,,07285067,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12072,
12075,British Broadcasting Corporation - £171.50,,2025-03-24,2025-03-24,,"Gifts, benefits and hospitality from UK sources",4682,Luke Pollard,,In kind,Travel from Westminster to Derby to allow appearance on BBC Question Time. Value £171.50,171.50,2025-02-27,2025-02-27,,True,British Broadcasting Corporation,"Broadcasting House, Portland Place, London, W1A 1AA",Company,British Broadcasting Corporation,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12075,
12076,Centre for Turkey Studies & Development - £420.00,,2025-03-24,2025-03-24,,"Gifts, benefits and hospitality from UK sources",5284,David Chadwick,,In kind,"One ticket to the 13th British Kebab Awards on Wednesday 26th February 2025, at the Park Plaza Westminster Hotel.",420.00,2025-02-26,2025-02-26,,True,Centre for Turkey Studies & Development,"Flat 80 County Hall North Block, 5 Chicheley Street, London 
SE1 7PN",Company,Centre for Turkey Studies & Development,,07512777,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12076,
12064,Tranmere Rovers Football Club - £500.00,,2025-03-21,2025-03-21,,"Gifts, benefits and hospitality from UK sources",5162,Matthew Patrick,,In kind,Tranmere Rovers Football Club provided me with some scarfs to share with local schools and hospices. The value was confirmed by Tranmere,500.00,2025-03-06,2025-03-06,,True,Tranmere Rovers Football Club,"Prenton Park, Prenton Road West, Birkenhead, Merseyside CH42 9PY",Company,Tranmere Rovers Football Club,,00118587,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12064,
12041,Newcastle City Council - £577.23,,2025-03-21,2025-03-21,2025-03-21,"Gifts, benefits and hospitality from UK sources",4124,Dame Chi Onwurah,,In kind,Ticket to attend the MOBO Awards being held in Newcastle upon Tyne,577.23,2025-02-18,2025-02-18,,True,Newcastle City Council,"Civic Centre, Newcastle upon Tyne NE1 8QH",Other,,,,,,Newcastle City Council,https://interests-api.parliament.uk/api/v1/Interests/12041,
